areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
nation,Scotland,S92000003,2021-03-27,5,10001
nation,Scotland,S92000003,2021-03-26,8,9996
nation,Scotland,S92000003,2021-03-25,9,9988
nation,Scotland,S92000003,2021-03-24,6,9979
nation,Scotland,S92000003,2021-03-23,9,9973
nation,Scotland,S92000003,2021-03-22,9,9964
nation,Scotland,S92000003,2021-03-21,10,9955
nation,Scotland,S92000003,2021-03-20,8,9945
nation,Scotland,S92000003,2021-03-19,11,9937
nation,Scotland,S92000003,2021-03-18,6,9926
nation,Scotland,S92000003,2021-03-17,12,9920
nation,Scotland,S92000003,2021-03-16,13,9908
nation,Scotland,S92000003,2021-03-15,7,9895
nation,Scotland,S92000003,2021-03-14,15,9888
nation,Scotland,S92000003,2021-03-13,6,9873
nation,Scotland,S92000003,2021-03-12,9,9867
nation,Scotland,S92000003,2021-03-11,11,9858
nation,Scotland,S92000003,2021-03-10,5,9847
nation,Scotland,S92000003,2021-03-09,14,9842
nation,Scotland,S92000003,2021-03-08,22,9828
nation,Scotland,S92000003,2021-03-07,11,9806
nation,Scotland,S92000003,2021-03-06,12,9795
nation,Scotland,S92000003,2021-03-05,12,9783
nation,Scotland,S92000003,2021-03-04,16,9771
nation,Scotland,S92000003,2021-03-03,14,9755
nation,Scotland,S92000003,2021-03-02,18,9741
nation,Scotland,S92000003,2021-03-01,23,9723
nation,Scotland,S92000003,2021-02-28,12,9700
nation,Scotland,S92000003,2021-02-27,27,9688
nation,Scotland,S92000003,2021-02-26,19,9661
nation,Scotland,S92000003,2021-02-25,23,9642
nation,Scotland,S92000003,2021-02-24,24,9619
nation,Scotland,S92000003,2021-02-23,22,9595
nation,Scotland,S92000003,2021-02-22,26,9573
nation,Scotland,S92000003,2021-02-21,28,9547
nation,Scotland,S92000003,2021-02-20,36,9519
nation,Scotland,S92000003,2021-02-19,50,9483
nation,Scotland,S92000003,2021-02-18,41,9433
nation,Scotland,S92000003,2021-02-17,35,9392
nation,Scotland,S92000003,2021-02-16,34,9357
nation,Scotland,S92000003,2021-02-15,41,9323
nation,Scotland,S92000003,2021-02-14,42,9282
nation,Scotland,S92000003,2021-02-13,35,9240
nation,Scotland,S92000003,2021-02-12,47,9205
nation,Scotland,S92000003,2021-02-11,45,9158
nation,Scotland,S92000003,2021-02-10,42,9113
nation,Scotland,S92000003,2021-02-09,58,9071
nation,Scotland,S92000003,2021-02-08,44,9013
nation,Scotland,S92000003,2021-02-07,48,8969
nation,Scotland,S92000003,2021-02-06,52,8921
nation,Scotland,S92000003,2021-02-05,50,8869
nation,Scotland,S92000003,2021-02-04,40,8819
nation,Scotland,S92000003,2021-02-03,52,8779
nation,Scotland,S92000003,2021-02-02,51,8727
nation,Scotland,S92000003,2021-02-01,49,8676
nation,Scotland,S92000003,2021-01-31,51,8627
nation,Scotland,S92000003,2021-01-30,50,8576
nation,Scotland,S92000003,2021-01-29,62,8526
nation,Scotland,S92000003,2021-01-28,51,8464
nation,Scotland,S92000003,2021-01-27,64,8413
nation,Scotland,S92000003,2021-01-26,54,8349
nation,Scotland,S92000003,2021-01-25,56,8295
nation,Scotland,S92000003,2021-01-24,74,8239
nation,Scotland,S92000003,2021-01-23,57,8165
nation,Scotland,S92000003,2021-01-22,77,8108
nation,Scotland,S92000003,2021-01-21,67,8031
nation,Scotland,S92000003,2021-01-20,68,7964
nation,Scotland,S92000003,2021-01-19,77,7896
nation,Scotland,S92000003,2021-01-18,72,7819
nation,Scotland,S92000003,2021-01-17,50,7747
nation,Scotland,S92000003,2021-01-16,77,7697
nation,Scotland,S92000003,2021-01-15,64,7620
nation,Scotland,S92000003,2021-01-14,64,7556
nation,Scotland,S92000003,2021-01-13,53,7492
nation,Scotland,S92000003,2021-01-12,57,7439
nation,Scotland,S92000003,2021-01-11,54,7382
nation,Scotland,S92000003,2021-01-10,64,7328
nation,Scotland,S92000003,2021-01-09,39,7264
nation,Scotland,S92000003,2021-01-08,50,7225
nation,Scotland,S92000003,2021-01-07,48,7175
nation,Scotland,S92000003,2021-01-06,55,7127
nation,Scotland,S92000003,2021-01-05,44,7072
nation,Scotland,S92000003,2021-01-04,41,7028
nation,Scotland,S92000003,2021-01-03,48,6987
nation,Scotland,S92000003,2021-01-02,49,6939
nation,Scotland,S92000003,2021-01-01,37,6890
nation,Scotland,S92000003,2020-12-31,42,6853
nation,Scotland,S92000003,2020-12-30,36,6811
nation,Scotland,S92000003,2020-12-29,32,6775
nation,Scotland,S92000003,2020-12-28,32,6743
nation,Scotland,S92000003,2020-12-27,41,6711
nation,Scotland,S92000003,2020-12-26,35,6670
nation,Scotland,S92000003,2020-12-25,42,6635
nation,Scotland,S92000003,2020-12-24,42,6593
nation,Scotland,S92000003,2020-12-23,36,6551
nation,Scotland,S92000003,2020-12-22,31,6515
nation,Scotland,S92000003,2020-12-21,30,6484
nation,Scotland,S92000003,2020-12-20,32,6454
nation,Scotland,S92000003,2020-12-19,31,6422
nation,Scotland,S92000003,2020-12-18,25,6391
nation,Scotland,S92000003,2020-12-17,39,6366
nation,Scotland,S92000003,2020-12-16,34,6327
nation,Scotland,S92000003,2020-12-15,38,6293
nation,Scotland,S92000003,2020-12-14,38,6255
nation,Scotland,S92000003,2020-12-13,26,6217
nation,Scotland,S92000003,2020-12-12,26,6191
nation,Scotland,S92000003,2020-12-11,23,6165
nation,Scotland,S92000003,2020-12-10,32,6142
nation,Scotland,S92000003,2020-12-09,27,6110
nation,Scotland,S92000003,2020-12-08,33,6083
nation,Scotland,S92000003,2020-12-07,34,6050
nation,Scotland,S92000003,2020-12-06,29,6016
nation,Scotland,S92000003,2020-12-05,21,5987
nation,Scotland,S92000003,2020-12-04,33,5966
nation,Scotland,S92000003,2020-12-03,40,5933
nation,Scotland,S92000003,2020-12-02,26,5893
nation,Scotland,S92000003,2020-12-01,28,5867
nation,Scotland,S92000003,2020-11-30,41,5839
nation,Scotland,S92000003,2020-11-29,31,5798
nation,Scotland,S92000003,2020-11-28,43,5767
nation,Scotland,S92000003,2020-11-27,30,5724
nation,Scotland,S92000003,2020-11-26,29,5694
nation,Scotland,S92000003,2020-11-25,38,5665
nation,Scotland,S92000003,2020-11-24,33,5627
nation,Scotland,S92000003,2020-11-23,37,5594
nation,Scotland,S92000003,2020-11-22,42,5557
nation,Scotland,S92000003,2020-11-21,36,5515
nation,Scotland,S92000003,2020-11-20,33,5479
nation,Scotland,S92000003,2020-11-19,29,5446
nation,Scotland,S92000003,2020-11-18,28,5417
nation,Scotland,S92000003,2020-11-17,38,5389
nation,Scotland,S92000003,2020-11-16,34,5351
nation,Scotland,S92000003,2020-11-15,36,5317
nation,Scotland,S92000003,2020-11-14,46,5281
nation,Scotland,S92000003,2020-11-13,41,5235
nation,Scotland,S92000003,2020-11-12,33,5194
nation,Scotland,S92000003,2020-11-11,39,5161
nation,Scotland,S92000003,2020-11-10,41,5122
nation,Scotland,S92000003,2020-11-09,43,5081
nation,Scotland,S92000003,2020-11-08,40,5038
nation,Scotland,S92000003,2020-11-07,38,4998
nation,Scotland,S92000003,2020-11-06,30,4960
nation,Scotland,S92000003,2020-11-05,45,4930
nation,Scotland,S92000003,2020-11-04,22,4885
nation,Scotland,S92000003,2020-11-03,33,4863
nation,Scotland,S92000003,2020-11-02,29,4830
nation,Scotland,S92000003,2020-11-01,38,4801
nation,Scotland,S92000003,2020-10-31,27,4763
nation,Scotland,S92000003,2020-10-30,36,4736
nation,Scotland,S92000003,2020-10-29,30,4700
nation,Scotland,S92000003,2020-10-28,30,4670
nation,Scotland,S92000003,2020-10-27,21,4640
nation,Scotland,S92000003,2020-10-26,32,4619
nation,Scotland,S92000003,2020-10-25,22,4587
nation,Scotland,S92000003,2020-10-24,21,4565
nation,Scotland,S92000003,2020-10-23,19,4544
nation,Scotland,S92000003,2020-10-22,20,4525
nation,Scotland,S92000003,2020-10-21,15,4505
nation,Scotland,S92000003,2020-10-20,19,4490
nation,Scotland,S92000003,2020-10-19,18,4471
nation,Scotland,S92000003,2020-10-18,21,4453
nation,Scotland,S92000003,2020-10-17,10,4432
nation,Scotland,S92000003,2020-10-16,24,4422
nation,Scotland,S92000003,2020-10-15,16,4398
nation,Scotland,S92000003,2020-10-14,6,4382
nation,Scotland,S92000003,2020-10-13,14,4376
nation,Scotland,S92000003,2020-10-12,11,4362
nation,Scotland,S92000003,2020-10-11,12,4351
nation,Scotland,S92000003,2020-10-10,14,4339
nation,Scotland,S92000003,2020-10-09,7,4325
nation,Scotland,S92000003,2020-10-08,11,4318
nation,Scotland,S92000003,2020-10-07,10,4307
nation,Scotland,S92000003,2020-10-06,7,4297
nation,Scotland,S92000003,2020-10-05,1,4290
nation,Scotland,S92000003,2020-10-04,3,4289
nation,Scotland,S92000003,2020-10-03,3,4286
nation,Scotland,S92000003,2020-10-02,1,4283
nation,Scotland,S92000003,2020-10-01,6,4282
nation,Scotland,S92000003,2020-09-30,4,4276
nation,Scotland,S92000003,2020-09-29,1,4272
nation,Scotland,S92000003,2020-09-28,3,4271
nation,Scotland,S92000003,2020-09-27,3,4268
nation,Scotland,S92000003,2020-09-26,2,4265
nation,Scotland,S92000003,2020-09-25,1,4263
nation,Scotland,S92000003,2020-09-24,1,4262
nation,Scotland,S92000003,2020-09-23,2,4261
nation,Scotland,S92000003,2020-09-22,3,4259
nation,Scotland,S92000003,2020-09-21,2,4256
nation,Scotland,S92000003,2020-09-20,4,4254
nation,Scotland,S92000003,2020-09-19,0,4250
nation,Scotland,S92000003,2020-09-18,3,4250
nation,Scotland,S92000003,2020-09-17,1,4247
nation,Scotland,S92000003,2020-09-16,0,4246
nation,Scotland,S92000003,2020-09-15,0,4246
nation,Scotland,S92000003,2020-09-14,3,4246
nation,Scotland,S92000003,2020-09-13,1,4243
nation,Scotland,S92000003,2020-09-12,2,4242
nation,Scotland,S92000003,2020-09-11,1,4240
nation,Scotland,S92000003,2020-09-10,0,4239
nation,Scotland,S92000003,2020-09-09,3,4239
nation,Scotland,S92000003,2020-09-08,0,4236
nation,Scotland,S92000003,2020-09-07,0,4236
nation,Scotland,S92000003,2020-09-06,0,4236
nation,Scotland,S92000003,2020-09-05,1,4236
nation,Scotland,S92000003,2020-09-04,1,4235
nation,Scotland,S92000003,2020-09-03,1,4234
nation,Scotland,S92000003,2020-09-02,1,4233
nation,Scotland,S92000003,2020-09-01,0,4232
nation,Scotland,S92000003,2020-08-31,0,4232
nation,Scotland,S92000003,2020-08-30,1,4232
nation,Scotland,S92000003,2020-08-29,0,4231
nation,Scotland,S92000003,2020-08-28,1,4231
nation,Scotland,S92000003,2020-08-27,1,4230
nation,Scotland,S92000003,2020-08-26,1,4229
nation,Scotland,S92000003,2020-08-25,1,4228
nation,Scotland,S92000003,2020-08-24,0,4227
nation,Scotland,S92000003,2020-08-23,1,4227
nation,Scotland,S92000003,2020-08-22,1,4226
nation,Scotland,S92000003,2020-08-21,0,4225
nation,Scotland,S92000003,2020-08-20,0,4225
nation,Scotland,S92000003,2020-08-19,2,4225
nation,Scotland,S92000003,2020-08-18,1,4223
nation,Scotland,S92000003,2020-08-17,1,4222
nation,Scotland,S92000003,2020-08-16,1,4221
nation,Scotland,S92000003,2020-08-15,1,4220
nation,Scotland,S92000003,2020-08-14,0,4219
nation,Scotland,S92000003,2020-08-13,1,4219
nation,Scotland,S92000003,2020-08-12,0,4218
nation,Scotland,S92000003,2020-08-11,0,4218
nation,Scotland,S92000003,2020-08-10,0,4218
nation,Scotland,S92000003,2020-08-09,0,4218
nation,Scotland,S92000003,2020-08-08,0,4218
nation,Scotland,S92000003,2020-08-07,0,4218
nation,Scotland,S92000003,2020-08-06,1,4218
nation,Scotland,S92000003,2020-08-05,2,4217
nation,Scotland,S92000003,2020-08-04,1,4215
nation,Scotland,S92000003,2020-08-03,1,4214
nation,Scotland,S92000003,2020-08-02,0,4213
nation,Scotland,S92000003,2020-08-01,0,4213
nation,Scotland,S92000003,2020-07-31,0,4213
nation,Scotland,S92000003,2020-07-30,0,4213
nation,Scotland,S92000003,2020-07-29,2,4213
nation,Scotland,S92000003,2020-07-28,4,4211
nation,Scotland,S92000003,2020-07-27,0,4207
nation,Scotland,S92000003,2020-07-26,1,4207
nation,Scotland,S92000003,2020-07-25,1,4206
nation,Scotland,S92000003,2020-07-24,1,4205
nation,Scotland,S92000003,2020-07-23,0,4204
nation,Scotland,S92000003,2020-07-22,0,4204
nation,Scotland,S92000003,2020-07-21,0,4204
nation,Scotland,S92000003,2020-07-20,1,4204
nation,Scotland,S92000003,2020-07-19,2,4203
nation,Scotland,S92000003,2020-07-18,2,4201
nation,Scotland,S92000003,2020-07-17,0,4199
nation,Scotland,S92000003,2020-07-16,0,4199
nation,Scotland,S92000003,2020-07-15,2,4199
nation,Scotland,S92000003,2020-07-14,3,4197
nation,Scotland,S92000003,2020-07-13,1,4194
nation,Scotland,S92000003,2020-07-12,0,4193
nation,Scotland,S92000003,2020-07-11,3,4193
nation,Scotland,S92000003,2020-07-10,0,4190
nation,Scotland,S92000003,2020-07-09,0,4190
nation,Scotland,S92000003,2020-07-08,1,4190
nation,Scotland,S92000003,2020-07-07,0,4189
nation,Scotland,S92000003,2020-07-06,3,4189
nation,Scotland,S92000003,2020-07-05,1,4186
nation,Scotland,S92000003,2020-07-04,3,4185
nation,Scotland,S92000003,2020-07-03,1,4182
nation,Scotland,S92000003,2020-07-02,1,4181
nation,Scotland,S92000003,2020-07-01,4,4180
nation,Scotland,S92000003,2020-06-30,2,4176
nation,Scotland,S92000003,2020-06-29,2,4174
nation,Scotland,S92000003,2020-06-28,1,4172
nation,Scotland,S92000003,2020-06-27,5,4171
nation,Scotland,S92000003,2020-06-26,3,4166
nation,Scotland,S92000003,2020-06-25,2,4163
nation,Scotland,S92000003,2020-06-24,3,4161
nation,Scotland,S92000003,2020-06-23,3,4158
nation,Scotland,S92000003,2020-06-22,6,4155
nation,Scotland,S92000003,2020-06-21,8,4149
nation,Scotland,S92000003,2020-06-20,7,4141
nation,Scotland,S92000003,2020-06-19,2,4134
nation,Scotland,S92000003,2020-06-18,9,4132
nation,Scotland,S92000003,2020-06-17,10,4123
nation,Scotland,S92000003,2020-06-16,8,4113
nation,Scotland,S92000003,2020-06-15,9,4105
nation,Scotland,S92000003,2020-06-14,7,4096
nation,Scotland,S92000003,2020-06-13,6,4089
nation,Scotland,S92000003,2020-06-12,4,4083
nation,Scotland,S92000003,2020-06-11,4,4079
nation,Scotland,S92000003,2020-06-10,12,4075
nation,Scotland,S92000003,2020-06-09,5,4063
nation,Scotland,S92000003,2020-06-08,9,4058
nation,Scotland,S92000003,2020-06-07,10,4049
nation,Scotland,S92000003,2020-06-06,8,4039
nation,Scotland,S92000003,2020-06-05,15,4031
nation,Scotland,S92000003,2020-06-04,5,4016
nation,Scotland,S92000003,2020-06-03,12,4011
nation,Scotland,S92000003,2020-06-02,14,3999
nation,Scotland,S92000003,2020-06-01,6,3985
nation,Scotland,S92000003,2020-05-31,11,3979
nation,Scotland,S92000003,2020-05-30,12,3968
nation,Scotland,S92000003,2020-05-29,19,3956
nation,Scotland,S92000003,2020-05-28,22,3937
nation,Scotland,S92000003,2020-05-27,23,3915
nation,Scotland,S92000003,2020-05-26,21,3892
nation,Scotland,S92000003,2020-05-25,22,3871
nation,Scotland,S92000003,2020-05-24,14,3849
nation,Scotland,S92000003,2020-05-23,15,3835
nation,Scotland,S92000003,2020-05-22,19,3820
nation,Scotland,S92000003,2020-05-21,34,3801
nation,Scotland,S92000003,2020-05-20,29,3767
nation,Scotland,S92000003,2020-05-19,31,3738
nation,Scotland,S92000003,2020-05-18,34,3707
nation,Scotland,S92000003,2020-05-17,34,3673
nation,Scotland,S92000003,2020-05-16,37,3639
nation,Scotland,S92000003,2020-05-15,34,3602
nation,Scotland,S92000003,2020-05-14,50,3568
nation,Scotland,S92000003,2020-05-13,53,3518
nation,Scotland,S92000003,2020-05-12,35,3465
nation,Scotland,S92000003,2020-05-11,45,3430
nation,Scotland,S92000003,2020-05-10,38,3385
nation,Scotland,S92000003,2020-05-09,50,3347
nation,Scotland,S92000003,2020-05-08,58,3297
nation,Scotland,S92000003,2020-05-07,61,3239
nation,Scotland,S92000003,2020-05-06,59,3178
nation,Scotland,S92000003,2020-05-05,67,3119
nation,Scotland,S92000003,2020-05-04,62,3052
nation,Scotland,S92000003,2020-05-03,60,2990
nation,Scotland,S92000003,2020-05-02,60,2930
nation,Scotland,S92000003,2020-05-01,67,2870
nation,Scotland,S92000003,2020-04-30,68,2803
nation,Scotland,S92000003,2020-04-29,69,2735
nation,Scotland,S92000003,2020-04-28,59,2666
nation,Scotland,S92000003,2020-04-27,85,2607
nation,Scotland,S92000003,2020-04-26,78,2522
nation,Scotland,S92000003,2020-04-25,79,2444
nation,Scotland,S92000003,2020-04-24,76,2365
nation,Scotland,S92000003,2020-04-23,72,2289
nation,Scotland,S92000003,2020-04-22,88,2217
nation,Scotland,S92000003,2020-04-21,96,2129
nation,Scotland,S92000003,2020-04-20,105,2033
nation,Scotland,S92000003,2020-04-19,90,1928
nation,Scotland,S92000003,2020-04-18,95,1838
nation,Scotland,S92000003,2020-04-17,84,1743
nation,Scotland,S92000003,2020-04-16,101,1659
nation,Scotland,S92000003,2020-04-15,94,1558
nation,Scotland,S92000003,2020-04-14,100,1464
nation,Scotland,S92000003,2020-04-13,81,1364
nation,Scotland,S92000003,2020-04-12,75,1283
nation,Scotland,S92000003,2020-04-11,94,1208
nation,Scotland,S92000003,2020-04-10,98,1114
nation,Scotland,S92000003,2020-04-09,108,1016
nation,Scotland,S92000003,2020-04-08,92,908
nation,Scotland,S92000003,2020-04-07,85,816
nation,Scotland,S92000003,2020-04-06,91,731
nation,Scotland,S92000003,2020-04-05,86,640
nation,Scotland,S92000003,2020-04-04,56,554
nation,Scotland,S92000003,2020-04-03,75,498
nation,Scotland,S92000003,2020-04-02,61,423
nation,Scotland,S92000003,2020-04-01,65,362
nation,Scotland,S92000003,2020-03-31,57,297
nation,Scotland,S92000003,2020-03-30,51,240
nation,Scotland,S92000003,2020-03-29,27,189
nation,Scotland,S92000003,2020-03-28,37,162
nation,Scotland,S92000003,2020-03-27,23,125
nation,Scotland,S92000003,2020-03-26,24,102
nation,Scotland,S92000003,2020-03-25,22,78
nation,Scotland,S92000003,2020-03-24,12,56
nation,Scotland,S92000003,2020-03-23,7,44
nation,Scotland,S92000003,2020-03-22,6,37
nation,Scotland,S92000003,2020-03-21,7,31
nation,Scotland,S92000003,2020-03-20,5,24
nation,Scotland,S92000003,2020-03-19,4,19
nation,Scotland,S92000003,2020-03-18,4,15
nation,Scotland,S92000003,2020-03-17,3,11
nation,Scotland,S92000003,2020-03-16,3,8
nation,Scotland,S92000003,2020-03-15,1,5
nation,Scotland,S92000003,2020-03-14,2,4
nation,Scotland,S92000003,2020-03-13,0,2
nation,Scotland,S92000003,2020-03-12,2,2
