areaType,areaName,areaCode,date,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
nation,Scotland,S92000003,2021-11-28,870,4345855,1969,3948483,29892,1659464
nation,Scotland,S92000003,2021-11-27,942,4344985,1063,3946514,30823,1629572
nation,Scotland,S92000003,2021-11-26,835,4344043,1226,3945451,30214,1598749
nation,Scotland,S92000003,2021-11-25,1101,4343208,1298,3944225,32912,1568535
nation,Scotland,S92000003,2021-11-24,883,4342107,1212,3942927,33357,1535623
nation,Scotland,S92000003,2021-11-23,1062,4341224,1401,3941715,32843,1502266
nation,Scotland,S92000003,2021-11-22,885,4340162,1186,3940314,31600,1469423
nation,Scotland,S92000003,2021-11-21,955,4339277,1179,3939128,29258,1437823
nation,Scotland,S92000003,2021-11-20,1233,4338322,1355,3937949,32786,1408565
nation,Scotland,S92000003,2021-11-19,1208,4337089,1499,3936594,32938,1375779
nation,Scotland,S92000003,2021-11-18,1535,4335881,1602,3935095,35570,1342841
nation,Scotland,S92000003,2021-11-17,1511,4334346,1784,3933493,37261,1307271
nation,Scotland,S92000003,2021-11-16,1261,4332835,1392,3931709,32634,1270010
nation,Scotland,S92000003,2021-11-15,1253,4331574,1305,3930317,28989,1237376
nation,Scotland,S92000003,2021-11-14,2981,4330321,4142,3929012,24618,1208387
nation,Scotland,S92000003,2021-11-13,703,4327340,565,3924870,31886,1183769
nation,Scotland,S92000003,2021-11-12,1114,4326637,1412,3924305,31618,1151883
nation,Scotland,S92000003,2021-11-11,0,4325523,922,3922893,35374,1120265
nation,Scotland,S92000003,2021-11-10,1085,4326392,1965,3921971,34292,1084891
nation,Scotland,S92000003,2021-11-09,867,4325307,1478,3920006,33240,1050599
nation,Scotland,S92000003,2021-11-08,891,4324440,1318,3918528,30618,1017359
nation,Scotland,S92000003,2021-11-07,1392,4323549,2094,3917210,28796,986741
nation,Scotland,S92000003,2021-11-06,807,4322157,719,3915116,32484,957945
nation,Scotland,S92000003,2021-11-05,1473,4321350,1879,3914397,33243,925461
nation,Scotland,S92000003,2021-11-04,1087,4319877,1413,3912518,33572,892218
nation,Scotland,S92000003,2021-11-03,0,4318790,0,3911105,66291,858646
nation,Scotland,S92000003,2021-11-02,1400,4321770,1570,3911823,24952,792355
nation,Scotland,S92000003,2021-11-01,1587,4320370,2009,3910253,22841,767403
nation,Scotland,S92000003,2021-10-31,1182,4318783,1188,3908244,23308,744562
nation,Scotland,S92000003,2021-10-30,1799,4317601,1879,3907056,28907,721254
nation,Scotland,S92000003,2021-10-29,1658,4315802,1878,3905177,28876,692347
nation,Scotland,S92000003,2021-10-28,1940,4314144,2872,3903299,29749,663471
nation,Scotland,S92000003,2021-10-27,865,4312204,1274,3900427,31667,633722
nation,Scotland,S92000003,2021-10-26,1407,4311339,2020,3899153,28844,602055
nation,Scotland,S92000003,2021-10-25,1561,4309932,1894,3897133,28618,573211
nation,Scotland,S92000003,2021-10-24,2789,4308371,3015,3895239,23238,544593
nation,Scotland,S92000003,2021-10-23,3200,4305582,1747,3892224,32201,521355
nation,Scotland,S92000003,2021-10-22,2733,4302382,2069,3890477,28310,489154
nation,Scotland,S92000003,2021-10-21,2621,4299649,2232,3888408,29788,460844
nation,Scotland,S92000003,2021-10-20,2912,4297028,2290,3886176,29264,431056
nation,Scotland,S92000003,2021-10-19,2466,4294116,2142,3883886,27485,401792
nation,Scotland,S92000003,2021-10-18,2531,4291650,1802,3881744,25284,374307
nation,Scotland,S92000003,2021-10-17,3075,4289119,2093,3879942,17492,349023
nation,Scotland,S92000003,2021-10-16,3912,4286044,1883,3877849,19750,331531
nation,Scotland,S92000003,2021-10-15,3195,4282132,2176,3875966,21461,311781
nation,Scotland,S92000003,2021-10-14,3729,4278937,2384,3873790,20994,290320
nation,Scotland,S92000003,2021-10-13,5082,4275208,2750,3871406,,269326
nation,Scotland,S92000003,2021-10-12,4371,4270126,2284,3868656,,
nation,Scotland,S92000003,2021-10-11,4631,4265755,1702,3866372,,
nation,Scotland,S92000003,2021-10-10,7359,4261124,2771,3864670,,
nation,Scotland,S92000003,2021-10-09,7664,4253765,2060,3861899,,
nation,Scotland,S92000003,2021-10-08,5117,4246101,2397,3859839,,
nation,Scotland,S92000003,2021-10-07,5909,4240984,2595,3857442,,
nation,Scotland,S92000003,2021-10-06,5897,4235075,2780,3854847,,
nation,Scotland,S92000003,2021-10-05,5459,4229178,2411,3852067,,
nation,Scotland,S92000003,2021-10-04,5779,4223719,2538,3849656,,
nation,Scotland,S92000003,2021-10-03,9394,4217940,1938,3847118,,
nation,Scotland,S92000003,2021-10-02,8822,4208546,2180,3845180,,
nation,Scotland,S92000003,2021-10-01,5512,4199724,2749,3843000,,
nation,Scotland,S92000003,2021-09-30,4511,4194212,2562,3840251,,
nation,Scotland,S92000003,2021-09-29,2958,4189701,2676,3837689,,
nation,Scotland,S92000003,2021-09-28,2169,4186743,2515,3835013,,
nation,Scotland,S92000003,2021-09-27,2957,4184574,2617,3832498,,
nation,Scotland,S92000003,2021-09-26,4785,4181617,2771,3829881,,
nation,Scotland,S92000003,2021-09-25,4259,4176832,3036,3827110,,
nation,Scotland,S92000003,2021-09-24,4295,4172573,3892,3824074,,
nation,Scotland,S92000003,2021-09-23,2222,4168278,1754,3820182,,
nation,Scotland,S92000003,2021-09-22,2821,4166056,2521,3818428,,
nation,Scotland,S92000003,2021-09-21,2400,4163235,2360,3815907,,
nation,Scotland,S92000003,2021-09-20,3222,4160835,2772,3813547,,
nation,Scotland,S92000003,2021-09-19,2565,4157613,3795,3810775,,
nation,Scotland,S92000003,2021-09-18,3313,4155048,4797,3806980,,
nation,Scotland,S92000003,2021-09-17,1578,4151735,3245,3802183,,
nation,Scotland,S92000003,2021-09-16,1423,4150157,3041,3798938,,
nation,Scotland,S92000003,2021-09-15,1887,4148734,4300,3795897,,
nation,Scotland,S92000003,2021-09-14,1943,4146847,3046,3791597,,
nation,Scotland,S92000003,2021-09-13,2121,4144904,3337,3788551,,
nation,Scotland,S92000003,2021-09-12,2167,4142783,7753,3785214,,
nation,Scotland,S92000003,2021-09-11,2906,4140616,8141,3777461,,
nation,Scotland,S92000003,2021-09-10,2381,4137710,6953,3769320,,
nation,Scotland,S92000003,2021-09-09,1723,4135329,5030,3762367,,
nation,Scotland,S92000003,2021-09-08,2765,4133606,7570,3757337,,
nation,Scotland,S92000003,2021-09-07,1843,4130841,6941,3749767,,
nation,Scotland,S92000003,2021-09-06,2735,4128998,6064,3742826,,
nation,Scotland,S92000003,2021-09-05,4301,4126263,9993,3736762,,
nation,Scotland,S92000003,2021-09-04,4815,4121962,9182,3726769,,
nation,Scotland,S92000003,2021-09-03,2595,4117147,8259,3717587,,
nation,Scotland,S92000003,2021-09-02,3039,4114552,10078,3709328,,
nation,Scotland,S92000003,2021-09-01,2709,4111513,8184,3699250,,
nation,Scotland,S92000003,2021-08-31,2396,4108804,10305,3691066,,
nation,Scotland,S92000003,2021-08-30,2721,4106408,12720,3680761,,
nation,Scotland,S92000003,2021-08-29,2376,4103687,12754,3668041,,
nation,Scotland,S92000003,2021-08-28,3233,4101311,14422,3655287,,
nation,Scotland,S92000003,2021-08-27,2615,4098078,11383,3640865,,
nation,Scotland,S92000003,2021-08-26,3168,4095463,11795,3629482,,
nation,Scotland,S92000003,2021-08-25,3401,4092295,14258,3617687,,
nation,Scotland,S92000003,2021-08-24,3342,4088894,16284,3603429,,
nation,Scotland,S92000003,2021-08-23,2854,4085552,15103,3587145,,
nation,Scotland,S92000003,2021-08-22,3202,4082698,15095,3572042,,
nation,Scotland,S92000003,2021-08-21,3941,4079496,15239,3556947,,
nation,Scotland,S92000003,2021-08-20,4018,4075555,14954,3541708,,
nation,Scotland,S92000003,2021-08-19,2731,4071537,14081,3526754,,
nation,Scotland,S92000003,2021-08-18,2836,4068806,14416,3512673,,
nation,Scotland,S92000003,2021-08-17,4283,4065970,16069,3498257,,
nation,Scotland,S92000003,2021-08-16,3205,4061687,14371,3482188,,
nation,Scotland,S92000003,2021-08-15,3640,4058482,17916,3467817,,
nation,Scotland,S92000003,2021-08-14,4831,4054842,18839,3449901,,
nation,Scotland,S92000003,2021-08-13,5061,4050011,19011,3431062,,
nation,Scotland,S92000003,2021-08-12,5724,4044950,18151,3412051,,
nation,Scotland,S92000003,2021-08-11,4806,4039226,18376,3393900,,
nation,Scotland,S92000003,2021-08-10,4941,4034420,17721,3375524,,
nation,Scotland,S92000003,2021-08-09,2652,4029479,15747,3357803,,
nation,Scotland,S92000003,2021-08-08,1975,4026827,18590,3342056,,
nation,Scotland,S92000003,2021-08-07,1938,4024852,18141,3323466,,
nation,Scotland,S92000003,2021-08-06,2202,4022914,19172,3305325,,
nation,Scotland,S92000003,2021-08-05,2209,4020712,17266,3286153,,
nation,Scotland,S92000003,2021-08-04,2177,4018503,19265,3268887,,
nation,Scotland,S92000003,2021-08-03,2114,4016326,18291,3249622,,
nation,Scotland,S92000003,2021-08-02,1716,4014212,16530,3231331,,
nation,Scotland,S92000003,2021-08-01,1436,4012496,16902,3214801,,
nation,Scotland,S92000003,2021-07-31,1449,4011060,17739,3197899,,
nation,Scotland,S92000003,2021-07-30,2034,4009611,17498,3180160,,
nation,Scotland,S92000003,2021-07-29,2156,4007577,17645,3162662,,
nation,Scotland,S92000003,2021-07-28,2518,4005421,19327,3145017,,
nation,Scotland,S92000003,2021-07-27,2245,4002903,16762,3125690,,
nation,Scotland,S92000003,2021-07-26,2031,4000658,16826,3108928,,
nation,Scotland,S92000003,2021-07-25,1522,3998627,12610,3092102,,
nation,Scotland,S92000003,2021-07-24,2222,3997105,15051,3079492,,
nation,Scotland,S92000003,2021-07-23,2556,3994883,19638,3064441,,
nation,Scotland,S92000003,2021-07-22,2400,3992327,16532,3044803,,
nation,Scotland,S92000003,2021-07-21,2853,3989927,17766,3028271,,
nation,Scotland,S92000003,2021-07-20,2641,3987074,15419,3010505,,
nation,Scotland,S92000003,2021-07-19,2483,3984433,16340,2995086,,
nation,Scotland,S92000003,2021-07-18,5928,3981950,12692,2978746,,
nation,Scotland,S92000003,2021-07-17,5996,3976022,11278,2966054,,
nation,Scotland,S92000003,2021-07-16,6524,3970026,14574,2954776,,
nation,Scotland,S92000003,2021-07-15,6953,3963502,13072,2940202,,
nation,Scotland,S92000003,2021-07-14,8103,3956549,12226,2927130,,
nation,Scotland,S92000003,2021-07-13,6875,3948446,11347,2914904,,
nation,Scotland,S92000003,2021-07-12,7163,3941571,10286,2903557,,
nation,Scotland,S92000003,2021-07-11,5999,3934408,15945,2893271,,
nation,Scotland,S92000003,2021-07-10,8264,3928409,16216,2877326,,
nation,Scotland,S92000003,2021-07-09,8956,3920145,17172,2861110,,
nation,Scotland,S92000003,2021-07-08,10325,3911189,18052,2843938,,
nation,Scotland,S92000003,2021-07-07,10688,3900864,16984,2825886,,
nation,Scotland,S92000003,2021-07-06,10718,3890176,17831,2808902,,
nation,Scotland,S92000003,2021-07-05,10235,3879458,16935,2791071,,
nation,Scotland,S92000003,2021-07-04,11639,3869223,11980,2774136,,
nation,Scotland,S92000003,2021-07-03,13213,3857584,12783,2762156,,
nation,Scotland,S92000003,2021-07-02,12601,3844371,12026,2749373,,
nation,Scotland,S92000003,2021-07-01,15519,3831770,14622,2737347,,
nation,Scotland,S92000003,2021-06-30,16784,3816251,10488,2722725,,
nation,Scotland,S92000003,2021-06-29,17580,3799467,11042,2712237,,
nation,Scotland,S92000003,2021-06-28,16508,3781887,9420,2701195,,
nation,Scotland,S92000003,2021-06-27,17869,3765379,12418,2691775,,
nation,Scotland,S92000003,2021-06-26,17409,3747510,12530,2679357,,
nation,Scotland,S92000003,2021-06-25,20300,3730101,19430,2666827,,
nation,Scotland,S92000003,2021-06-24,14498,3709801,15864,2647397,,
nation,Scotland,S92000003,2021-06-23,13683,3695303,14083,2631533,,
nation,Scotland,S92000003,2021-06-22,17049,3681620,14697,2617450,,
nation,Scotland,S92000003,2021-06-21,17134,3664571,15783,2602753,,
nation,Scotland,S92000003,2021-06-20,16848,3647437,15333,2586970,,
nation,Scotland,S92000003,2021-06-19,19323,3630589,16329,2571637,,
nation,Scotland,S92000003,2021-06-18,19628,3611266,19505,2555308,,
nation,Scotland,S92000003,2021-06-17,19912,3591638,19737,2535803,,
nation,Scotland,S92000003,2021-06-16,19987,3571726,22708,2516066,,
nation,Scotland,S92000003,2021-06-15,20278,3551739,23177,2493358,,
nation,Scotland,S92000003,2021-06-14,13793,3531461,23347,2470181,,
nation,Scotland,S92000003,2021-06-13,20381,3517668,21009,2446834,,
nation,Scotland,S92000003,2021-06-12,19909,3497287,23125,2425825,,
nation,Scotland,S92000003,2021-06-11,18315,3477378,27454,2402700,,
nation,Scotland,S92000003,2021-06-10,17846,3459063,30065,2375246,,
nation,Scotland,S92000003,2021-06-09,18786,3441217,31486,2345181,,
nation,Scotland,S92000003,2021-06-08,18565,3422431,31492,2313695,,
nation,Scotland,S92000003,2021-06-07,17545,3403866,30944,2282203,,
nation,Scotland,S92000003,2021-06-06,20542,3386321,23766,2251259,,
nation,Scotland,S92000003,2021-06-05,19937,3365779,24946,2227493,,
nation,Scotland,S92000003,2021-06-04,19837,3345842,31977,2202547,,
nation,Scotland,S92000003,2021-06-03,20193,3326005,32952,2170570,,
nation,Scotland,S92000003,2021-06-02,19551,3305812,31441,2137618,,
nation,Scotland,S92000003,2021-06-01,18971,3286261,30946,2106177,,
nation,Scotland,S92000003,2021-05-31,16152,3267290,30978,2075231,,
nation,Scotland,S92000003,2021-05-30,16827,3251138,21525,2044253,,
nation,Scotland,S92000003,2021-05-29,18541,3234311,24319,2022728,,
nation,Scotland,S92000003,2021-05-28,19719,3215770,27403,1998409,,
nation,Scotland,S92000003,2021-05-27,21244,3196051,28721,1971006,,
nation,Scotland,S92000003,2021-05-26,19074,3174807,28476,1942285,,
nation,Scotland,S92000003,2021-05-25,17367,3155733,32595,1913809,,
nation,Scotland,S92000003,2021-05-24,16421,3138366,29035,1881214,,
nation,Scotland,S92000003,2021-05-23,13126,3121945,23249,1852179,,
nation,Scotland,S92000003,2021-05-22,12478,3108819,28974,1828930,,
nation,Scotland,S92000003,2021-05-21,14090,3096341,30916,1799956,,
nation,Scotland,S92000003,2021-05-20,18603,3082251,26968,1769040,,
nation,Scotland,S92000003,2021-05-19,12265,3063648,37684,1742072,,
nation,Scotland,S92000003,2021-05-18,6231,3051383,34919,1704388,,
nation,Scotland,S92000003,2021-05-17,9362,3045152,30933,1669469,,
nation,Scotland,S92000003,2021-05-16,15455,3035790,17505,1638536,,
nation,Scotland,S92000003,2021-05-15,16996,3020335,21512,1621031,,
nation,Scotland,S92000003,2021-05-14,17782,3003339,23754,1599519,,
nation,Scotland,S92000003,2021-05-13,17388,2985557,24426,1575765,,
nation,Scotland,S92000003,2021-05-12,19565,2968169,24450,1551339,,
nation,Scotland,S92000003,2021-05-11,19641,2948604,20276,1526889,,
nation,Scotland,S92000003,2021-05-10,19807,2928963,21317,1506613,,
nation,Scotland,S92000003,2021-05-09,11181,2909156,17000,1485296,,
nation,Scotland,S92000003,2021-05-08,14591,2897975,17498,1468296,,
nation,Scotland,S92000003,2021-05-07,6751,2883384,26590,1450798,,
nation,Scotland,S92000003,2021-05-06,15998,2876633,23912,1424208,,
nation,Scotland,S92000003,2021-05-05,13801,2860635,26414,1400296,,
nation,Scotland,S92000003,2021-05-04,13073,2846834,25832,1373882,,
nation,Scotland,S92000003,2021-05-03,8806,2833761,21451,1348050,,
nation,Scotland,S92000003,2021-05-02,7203,2824955,28935,1326599,,
nation,Scotland,S92000003,2021-05-01,6409,2817752,33802,1297664,,
nation,Scotland,S92000003,2021-04-30,9191,2811343,39001,1263862,,
nation,Scotland,S92000003,2021-04-29,5342,2802152,40232,1224861,,
nation,Scotland,S92000003,2021-04-28,6832,2796810,41682,1184629,,
nation,Scotland,S92000003,2021-04-27,7816,2789978,40257,1142947,,
nation,Scotland,S92000003,2021-04-26,8392,2782162,33986,1102690,,
nation,Scotland,S92000003,2021-04-25,2611,2773770,26318,1068704,,
nation,Scotland,S92000003,2021-04-24,6552,2771159,49206,1042386,,
nation,Scotland,S92000003,2021-04-23,6226,2764607,43952,993180,,
nation,Scotland,S92000003,2021-04-22,3206,2758381,50997,949228,,
nation,Scotland,S92000003,2021-04-21,2600,2755175,50576,898231,,
nation,Scotland,S92000003,2021-04-20,2523,2752575,50388,847655,,
nation,Scotland,S92000003,2021-04-19,2358,2750052,40152,797267,,
nation,Scotland,S92000003,2021-04-18,3463,2747694,18695,757115,,
nation,Scotland,S92000003,2021-04-17,10844,2744231,22706,738420,,
nation,Scotland,S92000003,2021-04-16,11303,2733387,26953,715714,,
nation,Scotland,S92000003,2021-04-15,13393,2722084,26786,688761,,
nation,Scotland,S92000003,2021-04-14,13720,2708691,27553,661975,,
nation,Scotland,S92000003,2021-04-13,12265,2694971,29296,634422,,
nation,Scotland,S92000003,2021-04-12,13983,2682706,14952,605126,,
nation,Scotland,S92000003,2021-04-11,11145,2668723,21299,590174,,
nation,Scotland,S92000003,2021-04-10,14054,2657578,17176,568875,,
nation,Scotland,S92000003,2021-04-09,17947,2643524,26887,551699,,
nation,Scotland,S92000003,2021-04-08,16746,2625577,24436,524812,,
nation,Scotland,S92000003,2021-04-07,14899,2608831,21137,500376,,
nation,Scotland,S92000003,2021-04-06,16116,2593932,15459,479239,,
nation,Scotland,S92000003,2021-04-05,12536,2577816,7406,463780,,
nation,Scotland,S92000003,2021-04-04,11443,2565280,5317,456374,,
nation,Scotland,S92000003,2021-04-03,17948,2553837,16116,451057,,
nation,Scotland,S92000003,2021-04-02,20141,2535889,20401,434941,,
nation,Scotland,S92000003,2021-04-01,22421,2515748,15478,414540,,
nation,Scotland,S92000003,2021-03-31,27786,2493327,26958,399062,,
nation,Scotland,S92000003,2021-03-30,27998,2465541,23469,372104,,
nation,Scotland,S92000003,2021-03-29,27262,2437543,16666,348635,,
nation,Scotland,S92000003,2021-03-28,24123,2410281,14752,331969,,
nation,Scotland,S92000003,2021-03-27,27351,2386158,22503,317217,,
nation,Scotland,S92000003,2021-03-26,35975,2358807,14900,294714,,
nation,Scotland,S92000003,2021-03-25,37121,2322832,16578,279814,,
nation,Scotland,S92000003,2021-03-24,36099,2285711,13984,263236,,
nation,Scotland,S92000003,2021-03-23,34940,2249612,13581,249252,,
nation,Scotland,S92000003,2021-03-22,32272,2214672,10575,235671,,
nation,Scotland,S92000003,2021-03-21,37460,2182400,4908,225096,,
nation,Scotland,S92000003,2021-03-20,34160,2144940,8916,220188,,
nation,Scotland,S92000003,2021-03-19,44320,2110780,9837,211272,,
nation,Scotland,S92000003,2021-03-18,43458,2066460,9335,201435,,
nation,Scotland,S92000003,2021-03-17,41184,2023002,10221,192100,,
nation,Scotland,S92000003,2021-03-16,38311,1981818,10987,181879,,
nation,Scotland,S92000003,2021-03-15,34516,1943507,8947,170892,,
nation,Scotland,S92000003,2021-03-14,20294,1908991,1907,161945,,
nation,Scotland,S92000003,2021-03-13,21574,1888697,3788,160038,,
nation,Scotland,S92000003,2021-03-12,22487,1867123,6841,156250,,
nation,Scotland,S92000003,2021-03-11,18836,1844636,7976,149409,,
nation,Scotland,S92000003,2021-03-10,16642,1825800,8673,141433,,
nation,Scotland,S92000003,2021-03-09,19781,1809158,9074,132760,,
nation,Scotland,S92000003,2021-03-08,14718,1789377,4954,123686,,
nation,Scotland,S92000003,2021-03-07,14909,1774659,2802,118732,,
nation,Scotland,S92000003,2021-03-06,15881,1759750,1849,115930,,
nation,Scotland,S92000003,2021-03-05,26197,1743869,5884,114081,,
nation,Scotland,S92000003,2021-03-04,29064,1717672,8139,108197,,
nation,Scotland,S92000003,2021-03-03,26729,1688608,7508,100058,,
nation,Scotland,S92000003,2021-03-02,27518,1661879,8105,92550,,
nation,Scotland,S92000003,2021-03-01,22783,1634361,5580,84445,,
nation,Scotland,S92000003,2021-02-28,17883,1611578,2353,78865,,
nation,Scotland,S92000003,2021-02-27,23542,1593695,4334,76512,,
nation,Scotland,S92000003,2021-02-26,27224,1570153,6838,72178,,
nation,Scotland,S92000003,2021-02-25,26949,1542929,8679,65340,,
nation,Scotland,S92000003,2021-02-24,27903,1515980,6540,56661,,
nation,Scotland,S92000003,2021-02-23,22836,1488077,6918,50121,,
nation,Scotland,S92000003,2021-02-22,19753,1465241,5861,43203,,
nation,Scotland,S92000003,2021-02-21,13546,1445488,1863,37342,,
nation,Scotland,S92000003,2021-02-20,19299,1431942,2006,35479,,
nation,Scotland,S92000003,2021-02-19,26491,1412643,4458,33473,,
nation,Scotland,S92000003,2021-02-18,31186,1386152,4846,29015,,
nation,Scotland,S92000003,2021-02-17,34892,1354966,3760,24169,,
nation,Scotland,S92000003,2021-02-16,32070,1320074,3272,20409,,
nation,Scotland,S92000003,2021-02-15,32814,1288004,2636,17137,,
nation,Scotland,S92000003,2021-02-14,31416,1255190,220,14501,,
nation,Scotland,S92000003,2021-02-13,50329,1223774,272,14281,,
nation,Scotland,S92000003,2021-02-12,59820,1173445,443,14009,,
nation,Scotland,S92000003,2021-02-11,64878,1113625,371,13566,,
nation,Scotland,S92000003,2021-02-10,63178,1048747,329,13195,,
nation,Scotland,S92000003,2021-02-09,57447,985569,609,12866,,
nation,Scotland,S92000003,2021-02-08,61299,928122,1567,12257,,
nation,Scotland,S92000003,2021-02-07,27557,866823,108,10690,,
nation,Scotland,S92000003,2021-02-06,52839,839266,250,10582,,
nation,Scotland,S92000003,2021-02-05,43915,786427,803,10332,,
nation,Scotland,S92000003,2021-02-04,48165,742512,498,9529,,
nation,Scotland,S92000003,2021-02-03,45085,694347,273,9031,,
nation,Scotland,S92000003,2021-02-02,38484,649262,413,8758,,
nation,Scotland,S92000003,2021-02-01,34881,610778,496,8345,,
nation,Scotland,S92000003,2021-01-31,9628,575897,55,7849,,
nation,Scotland,S92000003,2021-01-30,22899,566269,156,7794,,
nation,Scotland,S92000003,2021-01-29,27515,543370,543,7638,,
nation,Scotland,S92000003,2021-01-28,24197,515855,312,7095,,
nation,Scotland,S92000003,2021-01-27,29566,491658,187,6783,,
nation,Scotland,S92000003,2021-01-26,24192,462092,536,6596,,
nation,Scotland,S92000003,2021-01-25,22498,437900,522,6060,,
nation,Scotland,S92000003,2021-01-24,11364,415402,155,5538,,
nation,Scotland,S92000003,2021-01-23,23371,404038,195,5383,,
nation,Scotland,S92000003,2021-01-22,22213,380667,499,5188,,
nation,Scotland,S92000003,2021-01-21,23583,358454,223,4689,,
nation,Scotland,S92000003,2021-01-20,24962,334871,296,4466,,
nation,Scotland,S92000003,2021-01-19,25327,309909,284,4170,,
nation,Scotland,S92000003,2021-01-18,19591,284582,188,3886,,
nation,Scotland,S92000003,2021-01-17,4851,264991,41,3698,,
nation,Scotland,S92000003,2021-01-16,18216,260140,145,3657,,
nation,Scotland,S92000003,2021-01-15,17084,241924,181,3512,,
nation,Scotland,S92000003,2021-01-14,16633,224840,141,3331,,
nation,Scotland,S92000003,2021-01-13,16242,208207,200,3190,,
nation,Scotland,S92000003,2021-01-12,16023,191965,133,2990,,
nation,Scotland,S92000003,2021-01-11,12565,175942,99,2857,,
nation,Scotland,S92000003,2021-01-10,,163377,,2758,,
